stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S024,2023-05-21,41.83087358555724,MM,22.12082483169931,c
S034,2023-06-02,35.821699576502084,MM,21.74999083183939,c
S247,2023-07-01,14.88242716546528,inch,28.41587171934961,C
S343,2023-04-26,23.63808406240728,mm,14.324593568001614,c
S019,2023-06-12,23.544952817702924,mm,19.128666973306146, celsius 
S400,2023-03-03,17.11292275686962, INCH,42.63635193867608, celsius 
S370,2023-04-20,44.36995128288486,mm,37.26987344662952,C
S372,2023-10-07,36.08979499440236,mm,13.102273792278583,Celsius
S226,2023-07-10,30.4669157872276,mm,41.688235066166925,c
S207,2023-08-02,22.662730940635026,,43.0722869615564,C
S035,2023-03-26,44.54640932644144,inch,18.339426499486922,C
S250,2023-12-25,25.017780195064503,,31.992886526139113, celsius 
S071,2023-01-05,15.178113406277143,inch,37.73031100313538, celsius 
S152,2023-06-15,47.5698118765485,inch,43.9077767862972,c
S243,2023-11-13,43.78746514254343,MM,24.03318991566867,C
S010,2023-07-28,27.419605217410957,MM,29.77721822422894, celsius 
S317,2023-07-14,18.569951948364853,MM,25.919814123888102,c
S392,2023-05-27,45.32771299327236,,11.51405710998755,Celsius
S048,2023-07-02,30.388006000482253,MM,24.859081497085104,c
S112,2023-11-10,38.4648975326067,MM,17.54433252992572,Celsius
S204,2023-06-09,12.58400062481284, INCH,32.49104925205961, celsius 
S343,2023-09-30,6.357225820629014,,unknown,C
S026,2023-12-25,32.47511545026007, INCH,38.820529272487185,c
S308,2023-08-27,11.089958281536411,inch,23.420166452314405, celsius 
S262,2023-10-06,38.38273602429913,,17.145662720445223,C
S264,2023-07-26,25.017780195064503,MM,41.68686496458754, celsius 
S017,2023-04-09,33.87149539599163, INCH,32.87739298520363,C
S254,2023-09-17,30.33611529206768,inch,43.49855187739186,Celsius
S206,2023-12-04,30.912333898132, INCH,25.225402262062232, celsius 
S034,2023-06-09,26.653970803578304,mm,unknown,C
S147,2023-03-04,5.059143179737396,MM,unknown,C
S326,2023-12-07,38.567089693419845, INCH,17.448792552428685,c
S118,2023-05-30,42.48439084809464,MM,31.098209950305886,C
S038,2023-09-20,25.33685957964705,mm,26.671482365145625,C
S137,2023-11-13,38.65032112272933,inch,31.100354812301095, celsius 
S374,2023-05-17,48.993552161191815,inch,17.929053517278618,C
S066,2023-10-30,0.7524401218178989,inch,23.319844342709636,Celsius
S080,2023-02-20,49.502308524739725,inch,28.479358688115823,c
S368,2023-03-18,14.811083197222196,inch,35.21265268401122, celsius 
S001,2023-03-22,47.50652747008459,inch,28.127416142683597,Celsius
S167,2023-05-06,30.17943759883114,MM,13.701898188584352, celsius 
S145,2023-02-19,19.136982059832192,mm,35.62249254320278,C
S102,2023-11-28,49.585753433698606,,26.265113648227295,C
S082,2023-12-27,27.601786506465327, INCH,20.11345704963146,c
S040,2023-12-01,38.503700933459605,MM,18.649996109265587,c
S155,2023-12-31,21.583929746578026,inch,27.68846802035035,c
S036,2023-12-18,45.08186413744346,inch,24.463216987122156, celsius 
S004,2023-10-30,41.21918905574613, INCH,15.616633959269645,c
S351,2023-03-18,35.06603257010059,mm,33.88886250402059,C
S334,2023-09-16,23.694386246177324,mm,15.754885673706674,C
S012,2023-04-15,25.017780195064503,MM,11.051466940978765,C
S216,2023-06-04,16.106264847057112,mm,18.614374546967994,c
S319,2023-01-07,19.746574741406427,,17.028939492949863,C
S014,2023-04-15,40.617034874061225,MM,24.264131221756656,Celsius
S342,2023-09-15,19.597592575192785,mm,35.599595701108626,C
S282,2023-10-08,16.91399674553272,mm,39.41252306610765,C
S199,2023-07-03,25.017780195064503,MM,17.492535696671123,C
S146,2023-12-03,36.12815154881703,inch,31.53957811564803,Celsius
S078,2023-10-18,0.95193525166255,mm,43.09200957086108, celsius 
S375,2023-11-30,25.017780195064503,,13.568653422275618,C
S116,2023-04-14,35.88029326658192,mm,20.202737257775215,Celsius
S197,2023-06-11,25.017780195064503,MM,12.361357302990022,Celsius
S278,2023-01-27,25.017780195064503,,33.40219147041506, celsius 
S028,2023-10-27,34.08504866783794,mm,34.24742396045407,Celsius
S100,2023-10-22,39.070667422710855,mm,33.23859148689989,C
S365,2023-06-27,2.4672334927048234, INCH,41.891040556133575,c
S007,2023-07-11,28.728556652989774,mm,42.53896747186755,Celsius
S162,2023-01-05,14.559135145513002,,32.14768227691853, celsius 
S352,2023-06-25,25.017780195064503,MM,42.174943369130766,C
S252,2023-05-16,46.7689480779465,,unknown,C
S326,2023-09-27,36.83869465827127,,44.96742689378065,Celsius
S362,2023-01-29,22.7839206894629,,32.33487217819109, celsius 
S103,2023-09-27,45.65279095974119,MM,40.13176312124676,C
S017,2023-06-14,19.35485369114098, INCH,unknown,C
S375,2023-08-23,20.82078007557392, INCH,35.02442007375204, celsius 
S156,2023-08-02,16.80270054640407,,20.300837126068863,C
S385,2023-02-17,5.760655763154038,,44.9152237339872, celsius 
S053,2023-02-07,15.98727311138312, INCH,unknown,c
S073,2023-11-03,7.4290716178970815,inch,13.759070816834393,C
S369,2023-08-16,13.090905314637183,,35.31978679628999,C
S047,2023-10-23,30.13078303842997, INCH,17.34168447698645, celsius 
S160,2023-11-29,17.701270066572604, INCH,19.852323355331396, celsius 
S284,2023-12-01,7.191656733251151, INCH,24.584694776541113,Celsius
S380,2023-10-08,43.0799217552532,inch,unknown, celsius 
S087,2023-12-02,31.15981515225837, INCH,34.24560693606175,C
S101,2023-12-10,25.017780195064503,mm,13.855198417870529,C
S281,2023-09-09,25.017780195064503,mm,11.964606936678344,C
S289,2023-12-29,19.942525324461403, INCH,28.904244180587753,C
S261,2023-02-09,25.017780195064503, INCH,22.91996252418479, celsius 
S121,2023-01-17,47.87815077565599,mm,29.34354561469922,Celsius
S366,2023-10-29,18.74566194693173,mm,10.468247777398588, celsius 
S273,2023-04-27,49.00984859884418,inch,18.905250659415355,Celsius
S052,2023-12-26,25.017780195064503,,24.553823843571685,Celsius
S396,2023-08-30,4.611467325903923,inch,38.33649636334428,c
S163,2023-12-29,4.872403987341589, INCH,40.05233985981911, celsius 
S190,2023-12-26,26.70502239792179,,21.962243147026342,C
S277,2023-05-28,16.755238233874103,mm,18.044654078729536, celsius 
S085,2023-08-08,16.10523949449922, INCH,40.88997964851649,C
S021,2023-10-05,27.68012125975985,MM,11.288314926051376,Celsius
S203,2023-10-31,48.83151583179456,inch,unknown,c
S309,2023-12-01,18.543024019122413,inch,38.93517017514379,c
S167,2023-03-12,25.017780195064503,MM,31.763259399918034,C
S343,2023-11-30,27.02514562851012,,19.3222064282957,C
S206,2023-09-22,39.66825202574103,MM,16.553862789939597,C
S153,2023-07-27,43.861002603005126,inch,42.98832364319373,C
S159,2023-06-03,42.8343599833232, INCH,36.72114923944686,Celsius
S194,2023-09-17,40.19483427374596,,27.348965332646998, celsius 
S002,2023-07-16,20.528941756256696,inch,40.00561542460271,c
S049,2023-02-23,49.49651983979052,,24.223266317158654,Celsius
S032,2023-11-29,10.375381146655576,mm,33.591751102631136,c
S158,2023-08-16,14.454599792771022,inch,28.860778816134708,C
S318,2023-10-20,25.017780195064503,mm,unknown,C
S334,2023-03-03,25.017780195064503,mm,44.56719138197077,C
S243,2023-09-18,13.447509558551108,inch,44.148292593024706,Celsius
S017,2023-05-27,24.190449228289413,mm,33.76245268509817,Celsius
S244,2023-06-30,17.37138223254228,inch,29.91651827385136,C
S008,2023-01-07,36.35428361872862,MM,16.597885832682362,Celsius
S167,2023-04-01,19.095427788291403,inch,38.67262746984441,Celsius
S186,2023-09-25,18.771025182178654,inch,30.619324939367072,Celsius
S281,2023-08-20,3.647124729009344,,39.690184237359745, celsius 
S304,2023-02-04,24.640217658879543,,43.0649506880736, celsius 
S131,2023-12-14,41.57790277191519,inch,28.99672233570655,c
S125,2023-05-27,42.1875856577926,inch,10.733898496435422,c
S325,2023-07-11,42.403936864737226,inch,23.362883537399448,C
S051,2023-04-01,23.445699492606025, INCH,41.537672574000744,Celsius
S027,2023-05-15,21.65403280813577,MM,37.656480387373136,c
S033,2023-06-21,25.017780195064503,,28.0651745727549,Celsius
S171,2023-11-10,18.88981795842192, INCH,19.701171200237507,C
S060,2023-01-28,36.526295622416136,,21.864999895609913,C
S287,2023-06-02,1.1700730480162125,MM,31.54997695342695,Celsius
S100,2023-10-10,25.017780195064503,inch,unknown,c
S152,2023-05-25,23.46721730771917,,42.81918630160815,Celsius
S280,2023-03-29,34.13176683327416,,23.67151699641509,C
S221,2023-08-01,46.01688056642582,MM,38.34721412665404,Celsius
S165,2023-12-02,11.34288486202052,mm,22.631353233589845,Celsius
S211,2023-08-03,27.98121623283529,,38.918195798834034,c
S370,2023-10-01,0.5711263232210828,inch,unknown,C
S262,2023-07-21,9.880637087731014,MM,39.000704017167266,Celsius
S006,2023-01-29,41.85098271047059,mm,31.586528444626197,c
S229,2023-09-24,31.785755739215794,inch,19.099384829072633,c
S286,2023-12-17,27.437656080335717,,23.83417056234925,c
S345,2023-10-01,22.05897403889213,MM,13.647291955710488,C
S139,2023-09-09,42.607729126560265,,24.449256621137017, celsius 
S386,2023-12-15,16.209531568037626, INCH,unknown, celsius 
S053,2023-06-10,27.984470534023213,,30.356580219430818,c
S094,2023-02-10,37.8456726321465, INCH,35.300377905218724, celsius 
S094,2023-04-08,26.93797925119176, INCH,38.87776804147251,Celsius
S323,2023-08-28,24.45697313521108,MM,36.69183598938071,c
S137,2023-06-28,25.017780195064503,,36.818960792356535,c
S142,2023-06-19,25.017780195064503,mm,35.121375218367824,Celsius
S008,2023-10-31,43.68800670560855,mm,44.899390060897794,Celsius
S135,2023-06-21,21.94813382630027,mm,44.03363726340948,c
S059,2023-02-08,37.50725939704323,MM,17.753946851339826,C
S263,2023-08-09,29.713735837245583, INCH,19.848189735882713, celsius 
S259,2023-09-04,38.85619031120799,MM,10.229047183612808, celsius 
S323,2023-12-27,47.63729122901388,,35.99493709813104,c
S018,2023-03-29,25.017780195064503, INCH,43.421827879310335,C
S301,2023-07-29,14.094752768602948,inch,26.431503227809724,c
S353,2023-12-03,2.3824609275256927, INCH,27.934414808688278,c
S164,2023-04-19,8.869052982865233,,40.12886407024526, celsius 
S144,2023-01-30,42.683288755324696,MM,16.03941199803289, celsius 
S335,2023-02-27,30.81201421059747,inch,39.941844182833734,Celsius
S315,2023-02-20,8.505649453384862,mm,35.995100053470765,Celsius
S238,2023-02-21,25.017780195064503,inch,18.43033994882979, celsius 
S174,2023-02-07,31.772705994176427,MM,14.345170502844654, celsius 
S157,2023-12-15,0.9602935147039472,inch,42.75592976539169, celsius 
S109,2023-10-06,29.42685517032616, INCH,16.40776721332106,C
S253,2023-08-03,28.42188122420812,,10.343587724579283,C
S155,2023-05-01,26.17122961242603, INCH,36.06134444086416,c
S391,2023-11-18,37.12800200209643, INCH,unknown,Celsius
S169,2023-11-21,37.24653695474615,MM,44.71337317433222,Celsius
S139,2023-07-03,29.338181316194483, INCH,40.87451659618171,c
S005,2023-01-27,12.110640309852087,mm,21.651627010231216, celsius 
S111,2023-05-21,31.86585241599168, INCH,12.302755190611162,C
S170,2023-05-12,33.75158231993449,MM,27.79288804269454, celsius 
S362,2023-07-06,25.017780195064503,,29.731636826346485,C
S331,2023-10-16,44.06538481285454,MM,44.95390242914846,Celsius
S138,2023-03-06,16.415706502271682,inch,19.985198497902985,Celsius
S028,2023-03-11,33.5013939867597,mm,16.10276808079398,Celsius
S007,2023-12-10,25.017780195064503, INCH,14.439687051043204,Celsius
S197,2023-01-07,15.655089199939248,inch,43.7979495272342, celsius 
S267,2023-05-15,40.06537163524223,,38.91578117662627, celsius 
S107,2023-06-23,1.6849118628841253, INCH,24.83653842760429,C
S138,2023-10-29,14.73426224035796,MM,17.56666130385327,C
S103,2023-10-03,15.282420536169496,,43.75227706399434,Celsius
S047,2023-04-08,25.017780195064503,MM,17.605602804551882,Celsius
S017,2023-12-24,32.211807117806586,mm,unknown, celsius 
S143,2023-06-25,8.864286320444014,,21.134254887228195, celsius 
S066,2023-05-14,7.019450657211291,,31.136541870432904,Celsius
S331,2023-11-01,39.58706182239208, INCH,35.23073008548569,C
S256,2023-04-08,32.18867607087249, INCH,31.280656569441394,C
S127,2023-09-17,25.017780195064503,inch,37.67815792892391, celsius 
S207,2023-09-13,18.891860295397574, INCH,18.827740569164753,c
S089,2023-02-21,4.644272172927455,mm,20.918221164219624,C
S243,2023-05-05,33.16664908246141, INCH,13.533827506980407,C
S350,2023-07-16,20.079448679933588,MM,32.4738841887542,c
S223,2023-10-17,5.636328367105503,MM,unknown,Celsius
S013,2023-08-10,16.093501889078816, INCH,18.527647413643454,Celsius
S270,2023-09-26,9.437285485064928,mm,unknown,Celsius
S274,2023-03-09,19.57651922400957,MM,23.884307569908948,C
S133,2023-03-21,10.388768858961244,inch,20.422878717167126,Celsius
S281,2023-10-12,25.74472071418673,,41.138772236170205,C
S044,2023-05-12,19.30300702370915,MM,20.730678624965226,Celsius
S377,2023-07-20,38.90306079360826,,40.47548546348882,C
S295,2023-05-16,1.8371693256816424,mm,31.81389114190775,c
S062,2023-05-31,4.38034164118254, INCH,16.42305463010009,Celsius
S309,2023-03-22,15.53407769060781,mm,31.52130690702947, celsius 
S118,2023-03-09,5.226181790782497, INCH,unknown,C
S321,2023-08-04,28.508943996641666,,34.102707908443264,Celsius
S131,2023-12-08,43.42603080212725,MM,22.58692329069002,Celsius
S393,2023-12-10,28.47615736189856, INCH,17.47864701040734, celsius 
S036,2023-06-26,33.26481970106509, INCH,21.934575853678815, celsius 
S279,2023-12-31,17.53554012521053,MM,39.8750184998179,C
S055,2023-09-05,7.257278101356035,MM,29.64823489730373,C
S012,2023-09-11,26.29720392617848, INCH,27.914658445540745,C
S256,2023-07-22,43.791122847134936,mm,24.951843150466622,Celsius
S205,2023-12-10,25.017780195064503,inch,41.55195232792558,Celsius
S384,2023-10-27,20.94345312864028,mm,41.94986731207156,Celsius
S244,2023-08-22,38.95804454965077,mm,39.930835402151764,C
S001,2023-01-01,10.13072984755184, INCH,26.63088560450004,C
S089,2023-05-20,0.7472390794357686,MM,18.366104242944754, celsius 
S139,2023-11-27,19.3439470005742,inch,17.93825236379172,C
S087,2023-11-10,48.68751425297436,MM,15.942789085670086,C
S119,2023-01-30,26.888736044201856,,unknown,C
S080,2023-09-08,15.150986979153652,mm,unknown, celsius 
S165,2023-06-29,35.967205735942834,mm,36.37047509342303,C
S382,2023-04-01,18.48912782485569,MM,13.5668972505369,C
S219,2023-11-26,32.62797533910392,MM,unknown,C
S005,2023-10-15,15.70980150864788,MM,39.457641405230305, celsius 
S215,2023-02-21,45.831982960039525,MM,39.25601405630399,Celsius
S195,2023-12-30,29.33298846409628,MM,27.082999125777096,C
S282,2023-06-14,48.04629244831894,mm,42.511200214537446, celsius 
S006,2023-03-04,28.08933403802136,inch,34.62020960294255,C
S300,2023-12-15,47.63117791756628,mm,23.117478709460073,c
S337,2023-01-07,48.5941368357606,MM,41.412579932070685,c
S048,2023-01-16,49.60449522512379,mm,13.442738787453798,Celsius
S371,2023-10-21,39.97436741949228,MM,44.489152208098524, celsius 
S196,2023-08-11,20.700556698735628,MM,39.08096070383337,C
S324,2023-05-14,16.07414570115723,MM,42.014827004808204, celsius 
S132,2023-10-05,9.597265447088276,MM,33.41930560691926,c
S066,2023-05-10,13.091226513713517, INCH,23.284890613611854,c
S400,2023-07-20,19.359578322842157,inch,42.36422966302068,C
S229,2023-03-21,10.01880914361063,,18.029588563400083, celsius 
S225,2023-05-26,11.927631313005527, INCH,19.776234267857966, celsius 
S140,2023-12-28,48.92360426362309,,44.92067150331835,Celsius
S173,2023-10-12,36.41259057676529,,25.723569230566305, celsius 
S159,2023-01-24,48.53280162498966,mm,12.431113977002198,C
S205,2023-12-19,25.017780195064503,MM,36.39050314356831,c
S230,2023-10-23,22.38938339558076, INCH,42.09033476676119, celsius 
S159,2023-05-30,14.78239980286958,mm,32.676578562764085,Celsius
S083,2023-04-17,14.07711898455124,inch,26.6330724406599,c
S026,2023-02-07,15.713624590986196,inch,17.095450564768917, celsius 
S037,2023-09-21,25.017780195064503,MM,20.090012291645913,C
S133,2023-11-24,8.602845637116719,,23.694475686650257,c
S092,2023-01-17,28.280763627396787,,36.675591369298935, celsius 
S207,2023-09-27,22.32556136262513, INCH,33.426879734574214,Celsius
S117,2023-07-08,9.287660123628411,mm,16.129014840510763,C
S305,2023-08-31,31.096366978303795,inch,25.645486325741317,C
S243,2023-06-29,5.890524245810191,,37.68928418160142,c
S292,2023-01-24,8.849032094601261, INCH,19.682743989483313, celsius 
S282,2023-12-30,29.27075385431095,,24.369361147128497, celsius 
S301,2023-05-26,36.75671711029611,inch,36.54653229229265,Celsius
S076,2023-11-27,25.017780195064503, INCH,42.136250220996594, celsius 
S334,2023-02-26,10.268711518106882,inch,18.390416751899846,c
S036,2023-08-03,3.796757536336792,mm,19.795616467181674,Celsius
S230,2023-08-30,24.66896248621112,,24.032183145114516,c
S124,2023-12-08,32.62853545719223, INCH,35.25100645907136,C
S088,2023-01-28,47.55655739353099,,20.60089480194575, celsius 
S337,2023-08-24,16.572646019069005,MM,23.63323486412792,C
S141,2023-01-26,25.017780195064503,,40.37538118066996,C
S051,2023-04-21,35.65551948032841,inch,38.52823149280751,Celsius
S055,2023-11-20,41.607186866100825,inch,25.641476739288166,C
S219,2023-10-26,25.017780195064503, INCH,26.6616634643355, celsius 
S219,2023-06-26,25.017780195064503,mm,21.250382682002968,C
S342,2023-02-11,49.67091677620113,,28.356712764716146, celsius 
S258,2023-11-01,28.223890894050825, INCH,44.20964851445159,c
S388,2023-10-03,6.249726634146363,mm,40.736295044863155, celsius 
S269,2023-11-04,16.81593779940842, INCH,29.292244928804887,Celsius
S311,2023-04-03,11.027154269536728, INCH,36.76501156960928, celsius 
S160,2023-02-18,23.17703652016198,MM,12.191353149614796, celsius 
S345,2023-05-22,7.794266015129886,mm,35.153995130907546, celsius 
S145,2023-01-23,20.621491865376523,inch,23.843649386679658,c
S208,2023-02-08,8.470828439621664,inch,42.113010848256394,C
S353,2023-03-11,42.06723708364057,,20.1029672187409,C
S394,2023-03-24,36.11327776203306,MM,12.521540776990548,Celsius
S275,2023-04-08,15.269484806372876, INCH,26.87969078793144, celsius 
S384,2023-10-16,37.81325388063778, INCH,34.1138037099721,C
S183,2023-10-15,12.741286735620378,,38.14420984177472,Celsius
S061,2023-12-15,25.017780195064503,mm,30.991389194681847,Celsius
S063,2023-06-28,43.93216247300372,MM,31.324214669379508,C
S215,2023-02-06,37.20535028733125, INCH,29.35365224004769,c
S360,2023-11-23,47.50907503926717, INCH,17.38115135474304,C
S139,2023-10-25,9.86456660096397,inch,23.309594170391282,Celsius
S034,2023-03-20,10.825555420550332,mm,28.028370761034164,c
S193,2023-01-26,5.7374679321414215,inch,40.82087288589703, celsius 
S320,2023-04-20,35.67133998654533,,39.484399413524116,Celsius
S322,2023-09-22,25.017780195064503, INCH,23.015801632350446, celsius 
S190,2023-03-31,24.836670127641348,MM,33.36924640239954,c
S392,2023-08-08,5.006225143141135,mm,15.67766532440304,c
S169,2023-08-13,4.306536436144914, INCH,11.32059769219848,c
S168,2023-03-05,41.56870781491514,mm,40.61499787446803, celsius 
S231,2023-12-17,34.27503609128024,mm,39.470551370738484,Celsius
S150,2023-07-05,18.24969374577537,MM,37.73611329816382,C
S152,2023-02-23,41.47183556195214,mm,26.65454288820068,Celsius
S386,2023-07-15,8.233435323200332,MM,40.00095066656564,c
S105,2023-10-08,25.017780195064503,inch,37.3254670657319,C
S386,2023-02-25,10.28999067674714,mm,43.1098137596412, celsius 
S348,2023-04-30,10.79813530204584,mm,42.279896571641814, celsius 
S150,2023-08-18,17.50888218826867,inch,35.053225241313946,c
S142,2023-01-14,25.017780195064503, INCH,37.70716109125822,Celsius
S342,2023-12-13,8.066618106082506, INCH,21.445845446549107,c
S161,2023-07-02,25.017780195064503,inch,17.508460615770506,Celsius
S278,2023-03-29,19.36587009356705,inch,37.68342896323604,c
S296,2023-11-13,25.017780195064503, INCH,38.64748801501008,Celsius
S039,2023-05-02,49.68633809859247,,17.75908886245894,C
S361,2023-08-27,25.017780195064503,MM,13.544475931535445,c
S068,2023-07-18,6.486462197681364, INCH,unknown,Celsius
S199,2023-04-08,19.127768990970388,mm,unknown,C
S132,2023-05-22,11.495896860292032,MM,17.340861142823744,C
S223,2023-10-16,47.75840130140094,mm,32.85659350189508,c
S253,2023-01-23,38.04343084566155, INCH,28.22270456061267,c
S201,2023-05-03,25.017780195064503,mm,17.893059796470848, celsius 
S368,2023-12-06,27.130707714572395, INCH,40.4295012652457, celsius 
S021,2023-05-20,27.774631475110567,,36.752715673810016,c
S016,2023-09-02,0.2656807747267675, INCH,40.89284004515528,c
S312,2023-06-12,29.371973473125884,inch,19.04499912936573,C
S078,2023-03-10,13.632432504400889,MM,14.29206267379778, celsius 
S240,2023-04-20,47.68438308900352, INCH,33.131924859872186, celsius 
S213,2023-10-02,25.017780195064503,inch,18.677108604436427,C
S193,2023-12-31,41.71092326129223, INCH,40.02818313499732, celsius 
S189,2023-05-11,34.069685560878824,mm,26.99823200981264,C
S267,2023-12-21,25.017780195064503, INCH,32.348013077410776, celsius 
S203,2023-08-30,3.534411670316895,MM,41.20215328523524,Celsius
S032,2023-10-18,25.017780195064503,inch,16.813145167873166, celsius 
S261,2023-09-10,28.93023383887312,inch,21.06035266620252,C
S387,2023-04-27,15.679865666215104,mm,29.02956102835911, celsius 
S328,2023-07-27,26.16977069509302, INCH,40.38143789161032,C
S285,2023-06-09,11.533775081407322,inch,26.11170066765913,Celsius
S315,2023-04-18,49.52450716765098,inch,37.90112096607001,c
S357,2023-12-02,32.40671517406282,,18.670088176119542,Celsius
S279,2023-03-12,10.760361372452088,MM,42.85269173460156,c
S343,2023-02-22,48.24045118985422, INCH,29.952714145902647,c
S010,2023-08-22,49.629624241065606,MM,26.68143089426026,C
S047,2023-10-30,11.919676280340513,,39.50450349077817, celsius 
S260,2023-10-24,15.124802325984255,MM,26.531200587998377, celsius 
S260,2023-05-31,27.668056985373525,,unknown,Celsius
S348,2023-05-23,1.271877806260574,MM,38.08525318977211,c
S348,2023-10-08,0.9704022134779776,mm,37.768494396452674,c
S035,2023-02-03,18.959824368653404,,11.228951057179732,Celsius
S065,2023-10-09,6.99113540568378, INCH,28.85403042926925,Celsius
S193,2023-01-17,2.016980408457225,MM,28.08642308847725,Celsius
S013,2023-10-10,24.32695742814786,,unknown,c
S392,2023-06-21,31.94408649970758,mm,43.512724272472866,C
S163,2023-10-25,45.5545232283685,MM,23.802037430616743,Celsius
S343,2023-05-23,28.28874532871602,inch,15.395100740720922,Celsius
S322,2023-07-06,12.68674631786954,,42.364988176649305,Celsius
S281,2023-04-08,22.03938590035141,mm,28.50960174697529, celsius 
S286,2023-01-27,37.47559349999594,inch,25.2244329061008,c
S392,2023-06-29,23.586872235001863, INCH,11.926217983132135,Celsius
S382,2023-11-07,41.86068309452593,MM,44.263236998688235, celsius 
S216,2023-01-14,1.634283670660669,MM,23.835237518977696, celsius 
S030,2023-05-24,16.305144291027496,MM,12.192918620054634,Celsius
S116,2023-02-28,41.14959357990438,mm,12.102658560273094, celsius 
S039,2023-06-09,25.037364256648488, INCH,12.489339576339349,C
S264,2023-09-12,19.771838337003167, INCH,13.058638019414678,c
S043,2023-03-08,35.64226259819289,inch,27.74662658741885,Celsius
S169,2023-12-15,21.23080029133869,inch,30.142484966626775,Celsius
S180,2023-05-21,31.14017497044257, INCH,40.79633745670016,C
S150,2023-04-16,20.52547518319485,inch,26.988664871840726,c
S143,2023-07-29,25.017780195064503,MM,13.976479680317187,c
S164,2023-11-03,32.13225209849858,MM,27.189597691437466,C
S101,2023-02-04,35.00595361931973,,18.469962112505996, celsius 
S063,2023-03-19,39.4215992319353,MM,18.421891613911235, celsius 
S093,2023-02-26,18.288808328150296,mm,28.977964276717653, celsius 
S311,2023-03-30,39.11869863621212,MM,30.037684638167203, celsius 
S019,2023-03-14,25.017780195064503,,unknown,Celsius
S073,2023-08-19,29.5207102383084, INCH,29.57634294274137,C
S394,2023-06-11,25.017780195064503,,38.806990334760684, celsius 
S357,2023-08-18,32.211076914483925,mm,40.961358443847786,c
S394,2023-03-25,10.111837811199804,inch,36.51211533784012,Celsius
S313,2023-01-28,27.80781857930777,inch,17.60244492361987, celsius 
S324,2023-08-31,38.12976304016688,,18.553961011723803,Celsius
S183,2023-02-06,9.89097765074009,MM,21.17497422240057,Celsius
S197,2023-01-05,28.72680512400277,inch,18.353144813431882,C
S396,2023-09-08,40.47752833817487, INCH,13.0489551502042,C
S372,2023-07-11,5.668047390276653, INCH,12.937806289494116, celsius 
S234,2023-07-17,21.080321943741943, INCH,14.404662358654836,c
S153,2023-06-08,43.15426303177461,inch,19.466790083133372,c
S272,2023-01-09,46.42203773973318,mm,unknown,c
S392,2023-09-02,46.42493296968431, INCH,16.532297348318515, celsius 
S211,2023-02-10,31.081637699322595,inch,unknown,C
S189,2023-04-08,22.88433050925434, INCH,40.00840308102961,Celsius
S395,2023-07-05,34.139284419359704,inch,44.557979148664174,C
S252,2023-10-16,29.89515182088369,MM,10.929137919573563,C
S150,2023-04-29,12.489272641356152,inch,44.969132515304985,c
S341,2023-07-11,25.017780195064503,MM,39.90161661368975,Celsius
S082,2023-11-26,2.9696648882482632,inch,40.50449919952951,C
S190,2023-12-19,31.811595561103,inch,32.8092661633456, celsius 
S234,2023-12-11,25.017780195064503,,34.99635363566183,Celsius
S176,2023-12-21,15.961139489052128,,10.94681395793673, celsius 
S358,2023-01-21,20.37234425194814,inch,33.08585945939201, celsius 
S237,2023-06-22,27.69800300797937,inch,36.82401331631529,Celsius
S213,2023-07-24,11.609937911426888,,20.357559562597153,Celsius
S060,2023-09-24,16.796012942065282,mm,38.69502439728748,C
S379,2023-11-26,36.70805549716948, INCH,11.599460345766662,c
S002,2023-04-20,14.97148457560044,mm,23.852744320159985,C
S287,2023-02-14,37.275169469002506, INCH,22.563280241444193,Celsius
S138,2023-04-28,10.277736206136872,,24.195712874257616,Celsius
S279,2023-03-26,39.67072678492082,mm,16.27394562491922,C
S031,2023-04-14,4.926005629693897,mm,unknown,Celsius
S274,2023-08-30,3.769880182449981,MM,24.808287322654394, celsius 
S011,2023-06-02,10.088962611771624,,11.70906968308152, celsius 
S359,2023-06-07,7.828000354105585,mm,24.0087174891122, celsius 
S047,2023-06-07,40.40640666231189,inch,42.5147237199468,Celsius
S003,2023-12-25,28.933659462168904,MM,21.908225120538486,C
S130,2023-01-12,41.02316882036035,mm,34.003282588810045,C
S159,2023-12-26,27.74305599585617,MM,40.26335073967194,C
S392,2023-10-23,25.017780195064503,mm,35.76273244542746,Celsius
S130,2023-03-03,4.838341955293801,,30.562831372369377,C
S022,2023-09-04,5.810113438378317,MM,21.38790226061921,Celsius
S090,2023-08-05,25.017780195064503,mm,24.15130499989465,C
S259,2023-01-14,25.017780195064503,inch,23.02531617160517,C
S298,2023-02-18,14.289807920144638,inch,38.49220361966381,C
S249,2023-01-04,25.678679525090622,mm,39.82062080858911,c
S173,2023-05-19,25.017780195064503,,30.48979649770071,Celsius
S384,2023-11-13,6.080531564928881,mm,31.128870964725284,c
S197,2023-04-02,7.100753824127376,,39.62584368389232,c
S379,2023-02-09,9.035827919816947,inch,30.958572904186386, celsius 
S034,2023-11-28,24.57711711809456,mm,11.441293448646856, celsius 
S254,2023-01-26,4.157050148579539,MM,28.179673645429567,c
S042,2023-02-28,8.96047332895652, INCH,15.934885369475106,Celsius
S289,2023-01-02,23.61567181712749,,24.48351069537359,c
S115,2023-07-23,25.017780195064503,MM,21.543953839891785,c
S387,2023-07-24,49.38489561726863,,21.055056090109964,c
S376,2023-02-04,36.97121444193596, INCH,23.446916226663106,c
